customerID,gender,age,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,DataUsage,VoiceCalls,SMSCount,AverageChargesPerMonth
785,Female,19,0,No,Yes,2,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Mailed check,26.89,53.78,No,5.2,1187,125,26.89
786,Male,18,0,Yes,No,14,No,Yes,No,No,No internet service,No,Yes,Yes,No internet service,Two year,No,Electronic check,103,1442,Yes,3.6,452,40,103
787,Male,64,0,Yes,Yes,10,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,No,Two year,Yes,Electronic check,90.41,904.1,No,4.7,96,274,90.41
788,Female,22,0,No,Yes,35,Yes,No,No,Yes,No,No internet service,No,No internet service,No,Two year,No,Mailed check,113.09,3958.15,No,29.1,2356,468,113.09
789,Female,37,0,No,Yes,25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,One year,Yes,Credit card,87.94,2198.5,No,2.6,261,296,87.94
790,Male,28,0,Yes,No,3,Yes,No,No,No internet service,Yes,No,No,No internet service,No,Two year,No,Credit card,112.76,338.28,Yes,16.8,2340,84,112.76
791,Female,59,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,One year,Yes,Mailed check,73.98,1257.66,No,37.7,1793,88,73.98
792,Female,19,0,No,Yes,12,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,78.57,942.84,Yes,14.7,2296,41,78.57
793,Male,20,0,No,Yes,54,No,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,Two year,No,Bank transfer,116.44,6287.76,Yes,38.2,2292,119,116.44
794,Female,40,0,No,No,24,No,Yes,No,No internet service,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,82.78,1986.72,Yes,37.3,2298,278,82.78
795,Male,72,1,No,No,29,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,Yes,One year,No,Electronic check,21.34,618.86,No,12.3,2170,458,21.34
796,Male,29,0,Yes,Yes,43,No,No,DSL,No,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,90.99,3912.57,No,36.4,324,32,90.99
797,Male,37,0,Yes,Yes,25,No,No phone service,No,No internet service,Yes,No,Yes,No internet service,No internet service,One year,Yes,Credit card,109.25,2731.25,No,37.4,985,275,109.25
798,Male,22,0,Yes,No,60,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,Two year,Yes,Electronic check,98.21,5892.6,No,19.9,2548,152,98.21
799,Male,54,0,No,No,65,No,No phone service,No,Yes,No,Yes,No internet service,No internet service,Yes,Two year,No,Electronic check,76.93,5000.45,Yes,10.5,686,89,76.93
800,Male,55,0,No,No,28,No,Yes,No,No internet service,Yes,No internet service,Yes,Yes,Yes,One year,No,Electronic check,85.72,2400.16,Yes,26.1,1739,103,85.72
801,Male,47,0,Yes,No,16,No,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,117.76,1884.16,No,46.1,1860,435,117.76
802,Female,26,0,Yes,No,47,No,No phone service,No,Yes,No,No internet service,No,No internet service,No internet service,One year,Yes,Credit card,27.36,1285.92,No,32,835,11,27.36
803,Male,51,0,Yes,Yes,58,No,No,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No internet service,One year,No,Electronic check,85.31,4947.98,Yes,8.6,58,159,85.31
804,Male,70,1,Yes,No,27,No,Yes,DSL,No internet service,No,No,No,Yes,Yes,Two year,Yes,Mailed check,46.73,1261.71,No,34.1,2778,416,46.73
805,Female,61,0,No,Yes,53,No,No,No,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Bank transfer,82.58,4376.74,No,21.4,1521,457,82.58
806,Female,52,0,Yes,No,42,No,Yes,DSL,No,No internet service,No,Yes,Yes,Yes,One year,No,Credit card,79.32,3331.44,No,29.6,1396,195,79.32
807,Female,69,1,Yes,Yes,59,Yes,No phone service,No,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,33.67,1986.53,No,36.7,2313,398,33.67
808,Male,75,1,Yes,No,47,Yes,Yes,No,Yes,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,39.03,1834.41,No,25.7,1676,306,39.03
809,Female,39,0,Yes,No,34,No,No,No,No internet service,No internet service,No,No,No internet service,No internet service,One year,Yes,Mailed check,80.72,2744.48,No,40.7,235,261,80.72
810,Male,61,0,Yes,Yes,37,No,No,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,31.14,1152.18,Yes,36.1,2945,90,31.14
811,Male,41,0,Yes,Yes,6,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,44.9,269.4,Yes,30.8,217,196,44.9
812,Male,34,0,Yes,No,7,No,Yes,No,No,No,No internet service,No internet service,No internet service,No,Two year,No,Bank transfer,102.19,715.33,Yes,7.5,1550,68,102.19
813,Male,27,0,No,No,25,No,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Mailed check,51.12,1278,Yes,41.8,1837,465,51.12
814,Female,47,0,No,No,33,Yes,No,No,No,Yes,Yes,No,No internet service,No internet service,Two year,No,Bank transfer,67.3,2220.9,No,46.8,1429,219,67.3
815,Female,73,1,No,No,55,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,Month-to-month,No,Electronic check,112.83,6205.65,No,6.8,588,418,112.83
816,Male,76,1,No,No,58,Yes,No phone service,No,Yes,No internet service,No,No internet service,Yes,No,Two year,No,Bank transfer,41.08,2382.64,Yes,24.4,1671,378,41.08
817,Male,63,0,Yes,Yes,7,No,No phone service,DSL,No internet service,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Credit card,57.41,401.87,Yes,12.9,916,213,57.41
818,Male,40,0,No,Yes,57,No,Yes,DSL,Yes,No internet service,No internet service,No internet service,Yes,No,Two year,Yes,Mailed check,79.2,4514.4,Yes,37.7,1492,417,79.2
819,Female,49,0,No,No,12,Yes,Yes,No,Yes,Yes,Yes,No internet service,No internet service,Yes,One year,No,Mailed check,94.16,1129.92,Yes,36.1,917,446,94.16
820,Male,34,0,Yes,Yes,16,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No,One year,No,Electronic check,108.87,1741.92,Yes,7,1133,451,108.87
821,Male,67,1,Yes,Yes,43,No,No phone service,No,No,No internet service,No internet service,Yes,Yes,No internet service,Two year,No,Bank transfer,110.26,4741.18,No,43.9,2400,145,110.26
822,Female,68,1,No,Yes,7,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,Two year,No,Bank transfer,96.3,674.1,No,9,1836,232,96.3
823,Female,34,0,No,No,51,No,No,No,Yes,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Credit card,41.2,2101.2,Yes,39.9,2138,370,41.2
824,Male,31,0,Yes,Yes,32,No,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No internet service,Yes,One year,No,Electronic check,20.74,663.68,Yes,22.8,1905,409,20.74
825,Female,26,0,No,No,8,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No internet service,Yes,Two year,Yes,Credit card,56.82,454.56,No,16.4,701,233,56.82
826,Female,57,0,Yes,Yes,72,Yes,No phone service,No,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card,32.48,2338.56,No,7.9,2120,213,32.48
827,Male,19,0,Yes,No,45,No,Yes,DSL,Yes,No internet service,No internet service,No,No internet service,No,Two year,Yes,Mailed check,89.64,4033.8,No,8.4,2732,366,89.64
828,Female,62,0,Yes,Yes,59,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No internet service,No internet service,Two year,Yes,Mailed check,84.69,4996.71,Yes,33.1,2769,480,84.69
829,Male,42,0,Yes,No,4,Yes,No,No,No internet service,Yes,No,No internet service,No internet service,No internet service,Two year,No,Bank transfer,22.67,90.68,No,27.5,1321,60,22.67
830,Female,56,0,No,No,67,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer,102.33,6856.11,Yes,6.1,1528,362,102.33
831,Male,26,0,Yes,Yes,29,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,43.25,1254.25,Yes,5.6,1221,77,43.25
832,Male,71,1,Yes,No,29,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,61.69,1789.01,No,3.6,1055,94,61.69
833,Male,39,0,No,No,28,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card,85.38,2390.64,No,37.2,647,329,85.38
834,Female,60,0,Yes,No,44,No,No,Fiber optic,No,Yes,Yes,No internet service,Yes,No internet service,Two year,No,Bank transfer,61.41,2702.04,No,35.6,759,498,61.41
835,Male,63,0,No,No,4,No,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer,62.6,250.4,Yes,2.9,2918,215,62.6
836,Female,21,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,No,No internet service,Month-to-month,No,Mailed check,24.85,223.65,No,28,1357,212,24.85
837,Male,43,0,No,No,5,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,No,One year,No,Mailed check,58.6,293,No,4.2,2190,303,58.6
838,Male,75,1,Yes,No,56,No,No,DSL,Yes,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,95.12,5326.72,Yes,45.2,1769,199,95.12
839,Female,46,0,No,No,50,No,No,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Mailed check,110.23,5511.5,No,45.4,948,351,110.23
840,Male,62,0,No,Yes,15,Yes,No phone service,DSL,No internet service,No,No,No internet service,Yes,Yes,One year,Yes,Electronic check,59.81,897.15,No,34.9,2091,30,59.81
841,Male,51,0,Yes,Yes,32,No,No phone service,No,No,No,No,No,No,No internet service,Month-to-month,No,Mailed check,60.82,1946.24,Yes,46.3,2079,289,60.82
842,Female,40,0,No,No,28,No,Yes,DSL,Yes,Yes,No,Yes,Yes,No internet service,Two year,Yes,Electronic check,88.86,2488.08,Yes,40.6,1766,342,88.86
843,Male,54,0,No,No,22,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,Two year,Yes,Mailed check,113,2486,Yes,41.4,27,472,113
844,Male,28,0,No,Yes,17,No,No,No,Yes,No,No,No,No internet service,No internet service,Two year,Yes,Bank transfer,45.09,766.53,Yes,28.5,2470,134,45.09
845,Male,23,0,No,Yes,59,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No,No internet service,One year,No,Credit card,62.48,3686.32,Yes,15.3,2538,82,62.48
846,Male,35,0,No,Yes,71,Yes,Yes,No,Yes,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer,98.25,6975.75,No,10.9,159,390,98.25
847,Female,38,0,Yes,No,57,No,No phone service,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,79.52,4532.64,No,16.4,2892,46,79.52
848,Female,59,0,No,Yes,26,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,29.36,763.36,Yes,31.4,1230,391,29.36
849,Male,53,0,No,No,25,No,No,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Mailed check,81.34,2033.5,No,8.6,17,205,81.34
850,Female,58,0,Yes,No,10,Yes,Yes,No,Yes,No,Yes,No internet service,Yes,Yes,One year,Yes,Credit card,37.02,370.2,No,12.9,1126,384,37.02
851,Male,55,0,Yes,Yes,45,No,No phone service,No,No,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,Credit card,69.53,3128.85,Yes,23.4,2719,380,69.53
852,Female,51,0,Yes,No,11,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No internet service,One year,No,Mailed check,71.42,785.62,Yes,11.7,2279,76,71.42
853,Male,34,0,No,No,53,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,106.31,5634.43,Yes,29.4,2471,258,106.31
854,Male,54,0,Yes,No,72,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Electronic check,64.73,4660.56,No,46.2,903,436,64.73
855,Male,42,0,No,No,68,Yes,Yes,No,No internet service,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,46.33,3150.44,Yes,37.4,754,91,46.33
856,Male,55,0,No,Yes,28,No,No phone service,Fiber optic,No internet service,No,No,Yes,No,Yes,One year,No,Credit card,41.46,1160.88,No,33.3,1570,421,41.46
857,Male,75,1,Yes,Yes,65,Yes,No,DSL,No internet service,No internet service,No,No,Yes,No,Month-to-month,Yes,Electronic check,106.11,6897.15,No,29.1,836,434,106.11
858,Male,29,0,Yes,No,49,No,No,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,35.44,1736.56,No,24.4,893,398,35.44
859,Female,40,0,No,No,47,No,No,No,Yes,No,Yes,No internet service,Yes,No internet service,One year,No,Credit card,61.05,2869.35,No,9.3,2286,99,61.05
860,Male,70,1,Yes,Yes,52,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,One year,Yes,Credit card,37.06,1927.12,Yes,44.7,2196,382,37.06
861,Female,59,0,No,No,54,No,No phone service,No,No,No internet service,No internet service,No,No,No,Two year,Yes,Bank transfer,95.97,5182.38,No,12.4,2670,194,95.97
862,Male,39,0,Yes,Yes,60,Yes,No phone service,No,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card,65.92,3955.2,Yes,4.6,1431,191,65.92
863,Female,38,0,Yes,No,57,No,No phone service,Fiber optic,No,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,53.54,3051.78,No,37.5,16,67,53.54
864,Female,44,0,Yes,No,47,Yes,No phone service,No,Yes,Yes,No,No,No internet service,No,Month-to-month,Yes,Credit card,54.54,2563.38,Yes,8.8,2961,388,54.54
865,Female,74,1,No,Yes,31,No,No phone service,No,No internet service,Yes,Yes,Yes,No internet service,No internet service,One year,Yes,Credit card,103.9,3220.9,Yes,18.6,2273,241,103.9
866,Male,48,0,Yes,Yes,46,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Electronic check,73.9,3399.4,Yes,1.4,651,89,73.9
867,Male,23,0,No,Yes,26,Yes,No phone service,DSL,No,No internet service,No,Yes,Yes,No,One year,No,Bank transfer,90.4,2350.4,No,6.9,1679,344,90.4
868,Female,44,0,No,Yes,5,No,No phone service,DSL,No,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,108.4,542,No,8.7,259,9,108.4
869,Male,57,0,No,No,52,No,No,DSL,No internet service,No,No,No internet service,No,No,Month-to-month,No,Bank transfer,108.88,5661.76,No,2.7,1752,263,108.88
870,Female,51,0,No,Yes,54,Yes,No phone service,No,No,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Electronic check,51.27,2768.58,Yes,32.8,2721,267,51.27
871,Male,29,0,Yes,No,33,No,Yes,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,One year,No,Mailed check,113.97,3761.01,No,41.9,1627,319,113.97
872,Female,62,0,No,Yes,50,Yes,No,No,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,20.75,1037.5,No,18.7,2047,117,20.75
873,Female,74,1,No,Yes,38,No,No phone service,No,No internet service,No internet service,No,No,No,Yes,Month-to-month,No,Electronic check,56.12,2132.56,No,43.7,2221,249,56.12
874,Male,70,1,Yes,No,27,Yes,Yes,No,No,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,108.28,2923.56,Yes,10.7,1866,58,108.28
875,Female,24,0,No,Yes,15,No,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,One year,No,Mailed check,45.85,687.75,No,16.3,204,194,45.85
876,Male,27,0,Yes,Yes,61,No,Yes,DSL,Yes,Yes,No,Yes,Yes,No internet service,One year,No,Credit card,45.69,2787.09,No,7.5,2462,474,45.69
877,Female,62,0,No,Yes,21,No,Yes,No,No internet service,Yes,No internet service,Yes,Yes,No internet service,Two year,No,Electronic check,48.66,1021.86,Yes,31,1176,49,48.66
878,Female,34,0,Yes,Yes,46,Yes,Yes,No,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,79.79,3670.34,Yes,21,791,406,79.79
879,Male,43,0,No,No,69,Yes,Yes,DSL,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,62.3,4298.7,Yes,30.7,1140,295,62.3
880,Male,38,0,Yes,No,6,Yes,No,No,No,No internet service,No internet service,No,No,Yes,Two year,Yes,Credit card,91.29,547.74,Yes,38.1,1105,377,91.29
881,Male,45,0,No,Yes,38,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer,108.19,4111.22,Yes,27.3,2565,96,108.19
882,Female,79,1,No,Yes,62,No,Yes,No,Yes,No internet service,Yes,Yes,No,No,Two year,Yes,Mailed check,86.01,5332.62,Yes,31.4,1857,461,86.01
883,Male,75,1,Yes,Yes,62,No,No phone service,No,Yes,Yes,No,Yes,No internet service,No internet service,Two year,No,Mailed check,38.8,2405.6,No,46.8,1090,126,38.8
884,Female,63,0,Yes,No,46,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,111.98,5151.08,No,15,1607,245,111.98
885,Female,19,0,Yes,No,13,Yes,No,No,No,No internet service,No,Yes,Yes,No,One year,No,Credit card,44.83,582.79,Yes,18,1839,86,44.83
886,Male,77,1,Yes,No,3,Yes,No phone service,No,No internet service,No internet service,Yes,Yes,No,No,One year,Yes,Electronic check,33.31,99.93,No,35.9,978,478,33.31
887,Male,71,1,No,No,6,No,No,Fiber optic,No,No,No internet service,No,No internet service,No,One year,No,Bank transfer,27.29,163.74,Yes,30.6,2637,76,27.29
888,Female,60,0,No,Yes,8,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No internet service,No internet service,One year,Yes,Credit card,74.87,598.96,No,8.9,66,376,74.87
889,Female,18,0,Yes,Yes,44,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,29.68,1305.92,Yes,18.8,683,203,29.68
890,Male,68,1,No,Yes,33,No,Yes,Fiber optic,No internet service,No,Yes,Yes,No internet service,No internet service,Two year,No,Mailed check,32.2,1062.6,Yes,23.4,1278,482,32.2
891,Male,70,1,Yes,No,50,No,Yes,No,Yes,No,No,Yes,No internet service,No,Two year,No,Mailed check,48.4,2420,No,21,62,145,48.4
892,Male,53,0,Yes,Yes,11,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card,46.56,512.16,No,8.9,813,148,46.56
893,Male,68,1,No,No,28,No,Yes,DSL,Yes,No internet service,No,No,No internet service,Yes,One year,Yes,Mailed check,78.98,2211.44,No,46.2,402,492,78.98
894,Male,43,0,No,No,70,Yes,No phone service,No,No internet service,No,No internet service,No internet service,No,Yes,Two year,No,Electronic check,100.33,7023.1,No,38.1,2239,110,100.33
895,Female,46,0,No,Yes,41,No,No phone service,No,No,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,94.77,3885.57,No,24.1,2002,489,94.77
896,Female,38,0,No,Yes,16,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,44.63,714.08,No,34,1352,128,44.63
897,Female,28,0,No,Yes,68,Yes,No,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,42.9,2917.2,No,44.9,70,252,42.9
898,Female,57,0,No,No,48,Yes,No phone service,DSL,Yes,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,115.31,5534.88,No,6.8,2925,165,115.31
899,Male,28,0,No,No,56,Yes,Yes,No,No internet service,Yes,No internet service,No,No,No,Two year,Yes,Bank transfer,19.08,1068.48,Yes,12.5,2788,296,19.08
900,Male,53,0,Yes,Yes,64,No,No,No,Yes,No internet service,No internet service,No,No internet service,No,Two year,No,Credit card,106.66,6826.24,No,27.1,2993,425,106.66
901,Male,66,1,Yes,Yes,59,No,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer,38.32,2260.88,No,40,1086,494,38.32
902,Female,76,1,Yes,No,62,No,Yes,No,Yes,Yes,No internet service,Yes,No,Yes,Two year,Yes,Electronic check,113.45,7033.9,Yes,1.8,244,136,113.45
903,Female,56,0,Yes,Yes,11,No,No phone service,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,52.65,579.15,Yes,49.2,2566,278,52.65
904,Male,57,0,Yes,No,18,Yes,No phone service,No,Yes,No internet service,No,Yes,Yes,No internet service,Two year,No,Mailed check,62.51,1125.18,Yes,22.7,392,333,62.51
905,Male,52,0,No,No,19,Yes,Yes,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,One year,Yes,Mailed check,89.32,1697.08,Yes,18,771,10,89.32
906,Female,71,1,Yes,Yes,55,No,Yes,DSL,Yes,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Credit card,77.31,4252.05,No,14.6,1669,70,77.31
907,Female,51,0,Yes,Yes,26,No,No,No,No,No,Yes,No,Yes,No internet service,One year,No,Credit card,50.2,1305.2,No,8.7,1617,158,50.2
908,Male,72,1,Yes,Yes,6,No,No phone service,No,Yes,No,No,No internet service,No internet service,No,One year,No,Bank transfer,73.91,443.46,Yes,39.6,1556,215,73.91
909,Male,64,0,Yes,Yes,4,No,No,DSL,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,No,Mailed check,91.69,366.76,Yes,47.8,2958,25,91.69
910,Female,41,0,Yes,No,29,No,No,No,No internet service,No internet service,No internet service,Yes,No,Yes,One year,No,Mailed check,22.5,652.5,No,20.7,1151,285,22.5
911,Male,71,1,Yes,No,59,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,Yes,Two year,Yes,Mailed check,19.38,1143.42,No,47.6,1218,161,19.38
912,Male,39,0,Yes,No,17,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Two year,Yes,Mailed check,64.29,1092.93,No,41.2,1217,429,64.29
913,Male,22,0,No,Yes,43,Yes,No,Fiber optic,Yes,No internet service,No,No,No,Yes,One year,No,Mailed check,31.5,1354.5,No,24.1,2231,101,31.5
914,Female,73,1,No,No,66,No,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,85.02,5611.32,Yes,33.7,246,68,85.02
915,Female,50,0,Yes,Yes,34,No,Yes,Fiber optic,Yes,No,No,No,No,No internet service,One year,No,Mailed check,39.76,1351.84,No,21.7,2042,132,39.76
916,Female,75,1,No,Yes,8,No,No phone service,No,No internet service,Yes,No,No,Yes,No internet service,Two year,No,Electronic check,61.75,494,Yes,27.9,2371,188,61.75
917,Female,53,0,No,Yes,13,No,No phone service,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,38.12,495.56,Yes,2.9,2207,210,38.12
918,Female,64,0,No,Yes,8,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,One year,Yes,Credit card,73.37,586.96,Yes,34.8,705,242,73.37
919,Female,37,0,No,Yes,65,Yes,Yes,No,Yes,No,No internet service,No internet service,No internet service,No,One year,No,Credit card,29.91,1944.15,No,2.6,2669,165,29.91
920,Female,36,0,Yes,Yes,43,No,No phone service,No,No,No internet service,No,No internet service,Yes,No internet service,One year,No,Electronic check,20.57,884.51,Yes,40.9,2972,411,20.57
921,Male,52,0,No,No,39,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No internet service,Two year,Yes,Mailed check,23.39,912.21,No,41.2,2113,409,23.39
922,Male,69,1,No,Yes,59,Yes,No,No,No internet service,Yes,No,Yes,No internet service,No internet service,Two year,Yes,Credit card,114.15,6734.85,Yes,11.9,2977,60,114.15
923,Male,60,0,No,No,44,No,Yes,No,No internet service,No,Yes,No,No internet service,No internet service,Two year,Yes,Credit card,32.55,1432.2,No,16.2,253,361,32.55
924,Male,34,0,Yes,No,9,No,No,No,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Mailed check,89.45,805.05,Yes,24.1,282,278,89.45
925,Male,79,1,Yes,Yes,37,No,No phone service,Fiber optic,No internet service,Yes,Yes,No,No internet service,No internet service,Two year,No,Mailed check,25.08,927.96,Yes,29.8,2165,429,25.08
926,Male,76,1,Yes,Yes,36,No,Yes,No,No,Yes,No,Yes,No internet service,Yes,Two year,Yes,Credit card,29.12,1048.32,No,14.4,422,112,29.12
927,Male,62,0,Yes,Yes,28,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,69.39,1942.92,No,29.6,2603,29,69.39
928,Female,60,0,Yes,No,42,No,No phone service,DSL,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer,64.97,2728.74,Yes,14.9,2021,322,64.97
929,Female,51,0,Yes,Yes,43,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,113.88,4896.84,Yes,2.8,35,475,113.88
930,Male,26,0,Yes,No,42,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card,113.21,4754.82,No,0.1,530,160,113.21
931,Male,43,0,No,Yes,66,No,No,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,96.6,6375.6,Yes,5.1,90,233,96.6
932,Female,19,0,No,Yes,55,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,78.76,4331.8,No,39.6,1940,386,78.76
933,Male,70,1,No,No,72,No,No phone service,DSL,No,No,Yes,No internet service,No,Yes,One year,No,Bank transfer,63.97,4605.84,No,48.1,1942,452,63.97
934,Male,26,0,Yes,No,48,No,Yes,DSL,No internet service,Yes,No internet service,No,Yes,No internet service,One year,No,Credit card,54.05,2594.4,Yes,21.3,1240,376,54.05
935,Female,26,0,Yes,Yes,22,No,Yes,Fiber optic,No,No,No,No internet service,No internet service,Yes,One year,Yes,Bank transfer,113.43,2495.46,No,25.6,1758,338,113.43
936,Male,57,0,Yes,No,27,No,No,Fiber optic,No internet service,No,No,No internet service,No,No,One year,No,Mailed check,78.84,2128.68,Yes,7.3,97,169,78.84
937,Female,34,0,Yes,No,67,Yes,No,No,Yes,Yes,Yes,No,No internet service,Yes,Two year,Yes,Credit card,76.45,5122.15,No,27.6,1479,317,76.45
938,Male,18,0,Yes,No,13,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,41.56,540.28,No,7.2,530,185,41.56
939,Female,42,0,No,No,45,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Credit card,22.94,1032.3,Yes,30.6,1832,56,22.94
940,Female,78,1,No,No,10,No,No,DSL,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,113.24,1132.4,No,46.7,2585,239,113.24
941,Female,60,0,Yes,Yes,9,No,No phone service,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,No,Bank transfer,49.78,448.02,Yes,9.8,1051,256,49.78
